pair_index,pair_type,matches,num_matches,max_phrase_len,max_phrase_example,passes_echo,poem_id,subject,with_brown_rules,prompt_type
13,adjacent,,0,1,the,False,138,desire & passion,False,specific
14,first_last,"cut, dress, glass, hang, moonlight, red",6,9,the red dress hangs where moonlight cuts the glass,True,138,desire & passion,False,specific
0,adjacent,"build, card, house, i, like, my, question",7,9,i build my questions like a house of cards,True,139,doubt & contemplation,False,general
1,adjacent,i,1,1,i,True,139,doubt & contemplation,False,general
2,adjacent,"answer, i, think, topple, true, what",6,8,each answer topples what i thought was true,True,139,doubt & contemplation,False,general
3,adjacent,,0,0,,False,139,doubt & contemplation,False,general
4,adjacent,"construct, ground, its, mind, unsteady",5,7,the mind constructs its own unsteady ground,True,139,doubt & contemplation,False,general
5,adjacent,,0,0,,False,139,doubt & contemplation,False,general
6,adjacent,"certainty, foreign, tongue",3,6,where certainty becomes a foreign tongue,True,139,doubt & contemplation,False,general
7,adjacent,,0,0,,False,139,doubt & contemplation,False,general
8,adjacent,"i, mirror, my, riddle, self, speak",6,8,i speak in riddles to my mirror self,True,139,doubt & contemplation,False,general
9,adjacent,,0,0,,False,139,doubt & contemplation,False,general
10,adjacent,"echo, know, voice",3,9,the echo knows more than the voice can say,True,139,doubt & contemplation,False,general
11,adjacent,,0,0,,False,139,doubt & contemplation,False,general
12,adjacent,"clear, doubt, its, reveal, silence, song",6,7,in silence doubt reveals its clearest song,True,139,doubt & contemplation,False,general
13,adjacent,,0,0,,False,139,doubt & contemplation,False,general
14,first_last,"build, card, house, i, like, my, question",7,9,i build my questions like a house of cards,True,139,doubt & contemplation,False,general
0,adjacent,"i, my, question, shadow, wall",5,8,i keep questioning the shadows on my wall,True,140,doubt & contemplation,False,figurative
1,adjacent,,0,1,the,False,140,doubt & contemplation,False,figurative
2,adjacent,"dance, dark, doubt, fall, light",5,9,these doubts dance darker than the light can fall,True,140,doubt & contemplation,False,figurative
3,adjacent,,0,0,,False,140,doubt & contemplation,False,figurative
4,adjacent,"answer, i, mind, my, restless, will",6,9,my restless mind wo n't answer when i call,True,140,doubt & contemplation,False,figurative
5,adjacent,,0,0,,False,140,doubt & contemplation,False,figurative
6,adjacent,"echo, hall, like, prayer, that, whisper",6,8,like whispered prayers that echo down the hall,True,140,doubt & contemplation,False,figurative
7,adjacent,,0,0,,False,140,doubt & contemplation,False,figurative
8,adjacent,"fall, i, rise, search, truth",5,9,i search for truth in every rise and fall,True,140,doubt & contemplation,False,figurative
9,adjacent,,0,0,,False,140,doubt & contemplation,False,figurative
10,adjacent,"certainty, my, remain, small",4,6,but certainty remains beyond my small,True,140,doubt & contemplation,False,figurative
11,adjacent,,0,0,,False,140,doubt & contemplation,False,figurative
12,adjacent,"crawl, i, nearly, reach, stumble, tremble",6,7,and trembling reach i stumble nearly crawl,True,140,doubt & contemplation,False,figurative
13,adjacent,,0,0,,False,140,doubt & contemplation,False,figurative
14,adjacent,"build, foot, maze, question, tall",5,8,through mazes built of questions ten feet tall,True,140,doubt & contemplation,False,figurative
15,adjacent,question,1,0,,True,140,doubt & contemplation,False,figurative
16,first_last,"i, my, question, shadow, wall",5,8,i keep questioning the shadows on my wall,True,140,doubt & contemplation,False,figurative
0,adjacent,"chair, hold, night, weight, your",5,9,the empty chair still holds your weight at night,True,141,doubt & contemplation,False,specific
1,adjacent,,0,1,the,False,141,doubt & contemplation,False,specific
2,adjacent,"delight, ghost, i, set, table",5,9,i set the table for a ghost 's delight,True,141,doubt & contemplation,False,specific
3,adjacent,,0,0,,False,141,doubt & contemplation,False,specific
4,adjacent,"feel, gnaw, hunger, phantom, right, what, your",7,8,your phantom hunger gnaws at what feels right,True,141,doubt & contemplation,False,specific
5,adjacent,,0,0,,False,141,doubt & contemplation,False,specific
6,adjacent,"bite, i, salt, taste, tear",5,9,i taste the salt of tears in every bite,True,141,doubt & contemplation,False,specific
7,adjacent,,0,1,the,False,141,doubt & contemplation,False,specific
8,adjacent,"echo, kitchen, learn, solitude",4,6,the kitchen learns to echo solitude,True,141,doubt & contemplation,False,specific
9,adjacent,,0,0,,False,141,doubt & contemplation,False,specific
10,adjacent,"good, i, love, my, question",5,8,i question if my love was ever good,True,141,doubt & contemplation,False,specific
11,adjacent,i,1,1,i,True,141,doubt & contemplation,False,specific
12,adjacent,"answer, i, silence, what",4,7,the silence answers what i never could,True,141,doubt & contemplation,False,specific
13,adjacent,,0,1,the,False,141,doubt & contemplation,False,specific
14,first_last,"chair, hold, night, weight, your",5,9,the empty chair still holds your weight at night,True,141,doubt & contemplation,False,specific
0,adjacent,"ghost, i, learn, leave, raise, who",6,9,the ghosts who raised me never learned to leave,True,142,family & ancestors,False,general
1,adjacent,i,1,1,me,True,142,family & ancestors,False,general
2,adjacent,"believe, i, their, warning, whisper",5,7,their whispered warnings still make me believe,True,142,family & ancestors,False,general
3,adjacent,,0,0,,False,142,family & ancestors,False,general
4,adjacent,"arrive, condition, grieve, love",4,7,that love arrives with conditions to grieve,True,142,family & ancestors,False,general
5,adjacent,,0,0,,False,142,family & ancestors,False,general
6,adjacent,"generation, my, sleeve, sorrow",4,7,each generation 's sorrow up my sleeve,True,142,family & ancestors,False,general
7,adjacent,,0,0,,False,142,family & ancestors,False,general
8,adjacent,"afraid, i, story, weave",4,8,becomes the story i 'm afraid to weave,True,142,family & ancestors,False,general
9,adjacent,i,1,1,the,True,142,family & ancestors,False,general
10,adjacent,"achieve, fabric, i, what",4,7,into the fabric of what i achieve,True,142,family & ancestors,False,general
11,adjacent,i,1,1,i,True,142,family & ancestors,False,general
12,adjacent,"face, find, i, my, reprieve, their",6,8,i find their faces in my own reprieve,True,142,family & ancestors,False,general
13,adjacent,i,1,0,,True,142,family & ancestors,False,general
14,first_last,"ghost, i, learn, leave, raise, who",6,9,the ghosts who raised me never learned to leave,True,142,family & ancestors,False,general
0,adjacent,"dead, mouth, my, stubborn, talk",5,8,the dead keep talking through my stubborn mouth,True,143,family & ancestors,False,figurative
1,adjacent,,0,0,,False,143,family & ancestors,False,figurative
2,adjacent,"i, speak, spill, swear, their, will, word",7,11,their words spill out when i swear i wo n't speak,True,143,family & ancestors,False,figurative
3,adjacent,,0,0,,False,143,family & ancestors,False,figurative
4,adjacent,"anger, beneath, grandmother, live, my, tongue",6,8,my grandmother 's anger lives beneath my tongue,True,143,family & ancestors,False,figurative
5,adjacent,,0,0,,False,143,family & ancestors,False,figurative
6,adjacent,"bitter, i, she, swallow, teach, truth",6,8,she taught me how to swallow bitter truths,True,143,family & ancestors,False,figurative
7,adjacent,,0,0,,False,143,family & ancestors,False,figurative
8,adjacent,"generation, poison, run, untold, what",5,6,what poison runs through generations untold,True,143,family & ancestors,False,figurative
9,adjacent,,0,0,,False,143,family & ancestors,False,figurative
10,adjacent,"coffee, i, morning, my, sorrow, taste, their",7,8,i taste their sorrows in my morning coffee,True,143,family & ancestors,False,figurative
11,adjacent,"i, my",2,1,i,True,143,family & ancestors,False,figurative
12,adjacent,"i, my, remind, sip",4,9,each sip reminds me i am not my own,True,143,family & ancestors,False,figurative
13,adjacent,my,1,1,my,True,143,family & ancestors,False,figurative
14,first_last,"dead, mouth, my, stubborn, talk",5,8,the dead keep talking through my stubborn mouth,True,143,family & ancestors,False,figurative
0,adjacent,"catch, her, light, silver, thimble, windowsill",6,8,her silver thimble catches light on the windowsill,True,144,family & ancestors,False,specific
1,adjacent,her,1,1,her,True,144,family & ancestors,False,specific
2,adjacent,"aloud, hand, her, she, tell, what",6,11,what she could n't say aloud her hands would always tell,True,144,family & ancestors,False,specific
3,adjacent,,0,0,,False,144,family & ancestors,False,specific
4,adjacent,"fabric, love, stitch, time, travel",5,10,through fabric and through time love travels by the stitch,True,144,family & ancestors,False,specific
5,adjacent,,0,1,the,False,144,family & ancestors,False,specific
6,adjacent,"her, language, silence, that, we, who",6,11,her silence was the language that made us who we are,True,144,family & ancestors,False,specific
7,adjacent,,0,1,the,False,144,family & ancestors,False,specific
8,adjacent,"i, pin, sharp, she, speak, swallow, tooth, word",8,11,i speak the words she swallowed sharp as pins between teeth,True,144,family & ancestors,False,specific
9,adjacent,she,1,1,the,True,144,family & ancestors,False,specific
10,adjacent,"contain, hem, secret, share, she, turn",6,11,each hem she turned contained the secrets she could n't share,True,144,family & ancestors,False,specific
11,adjacent,she,1,1,the,True,144,family & ancestors,False,specific
12,adjacent,thimble,1,1,her,True,144,family & ancestors,False,specific
13,first_last,"catch, her, light, silver, thimble, windowsill",6,8,her silver thimble catches light on the windowsill,True,144,family & ancestors,False,specific
0,adjacent,"hand, hide, i, learn, move, my, way",7,10,i learned to hide the way i moved my hands,True,145,gender & sexuality,False,general
1,adjacent,i,1,1,i,True,145,gender & sexuality,False,general
2,adjacent,"i, mirror, show, speak, truth",5,9,the mirror showed me truths i could n't speak,True,145,gender & sexuality,False,general
3,adjacent,i,1,1,i,True,145,gender & sexuality,False,general
4,adjacent,"bathroom, i, normal, practice, stall",5,7,in bathroom stalls i practiced being normal,True,145,gender & sexuality,False,general
5,adjacent,i,1,1,i,True,145,gender & sexuality,False,general
6,adjacent,"game, i, kid, know, play",5,9,while other kids played games i did n't know,True,145,gender & sexuality,False,general
7,adjacent,,0,0,,False,145,gender & sexuality,False,general
8,adjacent,"body, heavy, hold, my, prayer, secret",6,8,my body held secrets too heavy for prayer,True,145,gender & sexuality,False,general
9,adjacent,,0,0,,False,145,gender & sexuality,False,general
10,adjacent,"church, kind, love, mean, say",5,9,the church said love but meant only one kind,True,145,gender & sexuality,False,general
11,adjacent,,0,0,,False,145,gender & sexuality,False,general
12,adjacent,"borrow, build, expectation, i, self",5,7,i built a self from borrowed expectations,True,145,gender & sexuality,False,general
13,adjacent,i,1,1,i,True,145,gender & sexuality,False,general
14,first_last,"hand, hide, i, learn, move, my, way",7,10,i learned to hide the way i moved my hands,True,145,gender & sexuality,False,general
0,adjacent,,0,0,,False,146,gender & sexuality,False,figurative
1,adjacent,"face, glass, my, reflect, stranger, wear",6,9,the glass reflects a stranger wearing my own face,True,146,gender & sexuality,False,figurative
2,adjacent,,0,0,,False,146,gender & sexuality,False,figurative
3,adjacent,"bring, morning, performance, rehearse",4,7,each morning brings another performance to rehearse,True,146,gender & sexuality,False,figurative
4,adjacent,,0,0,,False,146,gender & sexuality,False,figurative
5,adjacent,"body, i, language, learn, my, speak",6,9,my body speaks in languages i 'm still learning,True,146,gender & sexuality,False,figurative
6,adjacent,,0,0,,False,146,gender & sexuality,False,figurative
7,adjacent,"believe, heart, know, refuse, truth, world",6,9,the heart knows truths the world refuses to believe,True,146,gender & sexuality,False,figurative
8,adjacent,,0,1,the,False,146,gender & sexuality,False,figurative
9,adjacent,"border, i, mean, trace, who",5,11,i trace the borders of who i 'm meant to become,True,146,gender & sexuality,False,figurative
10,adjacent,i,1,1,i,True,146,gender & sexuality,False,figurative
11,adjacent,"arrive, clothe, i, love, recognize, wear",6,8,love arrives wearing clothes i did n't recognize,True,146,gender & sexuality,False,figurative
12,adjacent,i,1,1,i,True,146,gender & sexuality,False,figurative
13,first_last,"adjust, fit, i, mask, right, that",6,9,i keep adjusting masks that never fit quite right,True,146,gender & sexuality,False,figurative
0,adjacent,"fluorescent, hide, i, light, reveal, what",6,9,the fluorescent light reveals what i 've been hiding,True,147,gender & sexuality,False,specific
1,adjacent,,0,0,,False,147,gender & sexuality,False,specific
2,adjacent,"away, careful, harsh, lying, my, strip, truth",7,8,this harsh truth strips away my careful lying,True,147,gender & sexuality,False,specific
3,adjacent,,0,0,,False,147,gender & sexuality,False,specific
4,adjacent,"borrow, clothe, i, myself, practice",5,7,in borrowed clothes i practice being myself,True,147,gender & sexuality,False,specific
5,adjacent,,0,0,,False,147,gender & sexuality,False,specific
6,adjacent,"hold, mirror, person, see",4,9,the mirror holds the person no one else sees,True,147,gender & sexuality,False,specific
7,adjacent,,0,0,,False,147,gender & sexuality,False,specific
8,adjacent,"i, my, reflection, secret, speak, whisper",6,8,my reflection whispers secrets i ca n't speak,True,147,gender & sexuality,False,specific
9,adjacent,my,1,1,my,True,147,gender & sexuality,False,specific
10,adjacent,"button, courage, hand, my, shake, they",6,9,these hands shake as they button up my courage,True,147,gender & sexuality,False,specific
11,adjacent,my,1,1,my,True,147,gender & sexuality,False,specific
12,adjacent,"grammar, i, learn, my, skin",5,9,i am learning the grammar of my own skin,True,147,gender & sexuality,False,specific
13,adjacent,i,1,1,i,True,147,gender & sexuality,False,specific
14,first_last,"fluorescent, hide, i, light, reveal, what",6,9,the fluorescent light reveals what i 've been hiding,True,147,gender & sexuality,False,specific
0,adjacent,"curse, feel, god, i, weight, who",6,9,the gods who cursed me never felt the weight,True,148,greek & roman mythology,False,general
1,adjacent,,0,0,,False,148,greek & roman mythology,False,general
2,adjacent,"glance, love, stone, turn",4,9,of turning love to stone with just one glance,True,148,greek & roman mythology,False,general
3,adjacent,,0,0,,False,148,greek & roman mythology,False,general
4,adjacent,"beauty, breed, i, its, learn, revenge",6,8,i learned that beauty breeds its own revenge,True,148,greek & roman mythology,False,general
5,adjacent,,0,0,,False,148,greek & roman mythology,False,general
6,adjacent,"athena, hell, live, my, rage",5,8,when athena 's rage became my living hell,True,148,greek & roman mythology,False,general
7,adjacent,my,1,1,my,True,148,greek & roman mythology,False,general
8,adjacent,"i, my, sister, weep, what",5,9,my sisters wept for what i 'd never been,True,148,greek & roman mythology,False,general
9,adjacent,,0,0,,False,148,greek & roman mythology,False,general
10,adjacent,"dream, girl, mortal, see, who",5,8,a mortal girl who dreamed of being seen,True,148,greek & roman mythology,False,general
11,adjacent,,0,1,a,False,148,greek & roman mythology,False,general
12,adjacent,"beneath, cave, hide, sea",4,8,now hidden in a cave beneath the sea,True,148,greek & roman mythology,False,general
13,adjacent,,0,0,,False,148,greek & roman mythology,False,general
14,adjacent,"i, love, practice, stay, what",5,7,i practice loving what will never stay,True,148,greek & roman mythology,False,general
15,adjacent,i,1,1,never,True,148,greek & roman mythology,False,general
16,first_last,"curse, feel, god, i, weight, who",6,9,the gods who cursed me never felt the weight,True,148,greek & roman mythology,False,general
0,adjacent,"dream, god, our, we, whisper",5,9,the gods we made still whisper through our dreams,True,149,greek & roman mythology,False,figurative
1,adjacent,,0,0,,False,149,greek & roman mythology,False,figurative
2,adjacent,"ancient, carve, hunger, marble, scheme",5,7,these ancient hungers carved in marble schemes,True,149,greek & roman mythology,False,figurative
3,adjacent,,0,0,,False,149,greek & roman mythology,False,figurative
4,adjacent,"flesh, inherit, it, mortal, our, what",6,7,our mortal flesh inherits what it seems,True,149,greek & roman mythology,False,figurative
5,adjacent,our,1,1,our,True,149,greek & roman mythology,False,figurative
6,adjacent,"dark, our, reflect, scream, sea, silent, wine",7,8,the wine dark sea reflects our silent screams,True,149,greek & roman mythology,False,figurative
7,adjacent,,0,0,,False,149,greek & roman mythology,False,figurative
8,adjacent,"drown, hero, heroic, their, theme",5,7,where heroes drown in their heroic themes,True,149,greek & roman mythology,False,figurative
9,adjacent,,0,0,,False,149,greek & roman mythology,False,figurative
10,adjacent,"crown, failure, laurel, mean",4,7,the laurel crown becomes what failure means,True,149,greek & roman mythology,False,figurative
11,adjacent,,0,0,,False,149,greek & roman mythology,False,figurative
12,adjacent,"broken, build, human, myth, our, seam, we",7,8,we build our myths on broken human seams,True,149,greek & roman mythology,False,figurative
13,adjacent,"our, we",2,1,we,True,149,greek & roman mythology,False,figurative
14,first_last,"dream, god, our, we, whisper",5,9,the gods we made still whisper through our dreams,True,149,greek & roman mythology,False,figurative
0,adjacent,"finger, her, hover, lid, tremble",5,7,her trembling fingers hover at the lid,True,150,greek & roman mythology,False,specific
1,adjacent,,0,1,the,False,150,greek & roman mythology,False,specific
2,adjacent,"curiosity, forbid, she, weight",4,8,the weight of curiosity she ca n't forbid,True,150,greek & roman mythology,False,specific
3,adjacent,,0,0,,False,150,greek & roman mythology,False,specific
4,adjacent,"away, call, god, her, lock, what",6,9,what gods have locked away calls out her name,True,150,greek & roman mythology,False,specific
5,adjacent,,0,0,,False,150,greek & roman mythology,False,specific
6,adjacent,"birth, choice, know, shame, she, single",6,9,she knows this single choice will birth all shame,True,150,greek & roman mythology,False,specific
7,adjacent,,0,0,,False,150,greek & roman mythology,False,specific
8,adjacent,"box, far, grow, loud, silence",5,9,but silence from the box grows far too loud,True,150,greek & roman mythology,False,specific
9,adjacent,,0,1,the,False,150,greek & roman mythology,False,specific
10,adjacent,"dark, promise, proud, secret, whisper",5,7,the whispers promise secrets dark and proud,True,150,greek & roman mythology,False,specific
11,adjacent,,0,1,the,False,150,greek & roman mythology,False,specific
12,adjacent,"heartbeat, pain, stand, world",4,8,one heartbeat stands between the world and pain,True,150,greek & roman mythology,False,specific
13,adjacent,,0,1,the,False,150,greek & roman mythology,False,specific
14,first_last,"finger, her, hover, lid, tremble",5,7,her trembling fingers hover at the lid,True,150,greek & roman mythology,False,specific
0,adjacent,"ballot, blood, history, itself, write",5,7,history writes itself in blood and ballot,True,151,history & politics,False,general
1,adjacent,,0,0,,False,151,history & politics,False,general
2,adjacent,"booth, choice, ghost, haunt, voting",5,8,the ghosts of choices haunt each voting booth,True,151,history & politics,False,general
3,adjacent,,0,0,,False,151,history & politics,False,general
4,adjacent,"carry, forget, forward, we, what",5,8,we carry forward what we ca n't forget,True,151,history & politics,False,general
5,adjacent,,0,0,,False,151,history & politics,False,general
6,adjacent,"debt, future, heavy, past",4,8,the past becomes the future 's heaviest debt,True,151,history & politics,False,general
7,adjacent,,0,0,,False,151,history & politics,False,general
8,adjacent,"child, inherit, our, war, we, win",6,7,our children inherit wars we never won,True,151,history & politics,False,general
9,adjacent,,0,0,,False,151,history & politics,False,general
10,adjacent,"angry, beneath, bleed, democracy, sun",5,6,democracy bleeds beneath an angry sun,True,151,history & politics,False,general
11,adjacent,,0,0,,False,151,history & politics,False,general
12,adjacent,"break, promise, shape, tomorrow, we",5,7,the promises we break still shape tomorrow,True,151,history & politics,False,general
13,adjacent,,0,0,,False,151,history & politics,False,general
14,first_last,"ballot, blood, history, itself, write",5,7,history writes itself in blood and ballot,True,151,history & politics,False,general
0,adjacent,"build, monument, remember, we",4,8,the monuments we built will not remember us,True,152,history & politics,False,figurative
1,adjacent,,0,0,,False,152,history & politics,False,figurative
2,adjacent,"carve, dust, face, hand, stone, turn",6,9,stone faces carved by hands now turned to dust,True,152,history & politics,False,figurative
3,adjacent,,0,0,,False,152,history & politics,False,figurative
4,adjacent,"father, ghost, name, our, vote, we, wear, who",8,9,we vote for ghosts who wear our fathers names,True,152,history & politics,False,figurative
5,adjacent,,0,0,,False,152,history & politics,False,figurative
6,adjacent,"ballot, blame, box, house",4,8,the ballot box becomes a house of blame,True,152,history & politics,False,figurative
7,adjacent,,0,1,the,False,152,history & politics,False,figurative
8,adjacent,"break, chain, generation, it, think",5,7,each generation thinks it breaks the chains,True,152,history & politics,False,figurative
9,adjacent,,0,0,,False,152,history & politics,False,figurative
10,adjacent,"find, flow, ground, like, new, power, water",7,8,but power flows like water finds new ground,True,152,history & politics,False,figurative
11,adjacent,,0,0,,False,152,history & politics,False,figurative
12,adjacent,"broken, old, play, song, sound",5,9,the same old songs play on a broken sound,True,152,history & politics,False,figurative
13,adjacent,,0,1,the,False,152,history & politics,False,figurative
14,first_last,"build, monument, remember, we",4,8,the monuments we built will not remember us,True,152,history & politics,False,figurative
0,adjacent,"booth, close, curtain, like, shroud, voting",6,8,the voting booth curtain closed like a shroud,True,153,history & politics,False,specific
1,adjacent,,0,0,,False,153,history & politics,False,specific
2,adjacent,"democracy, loud, say, we, what, whisper",6,7,democracy whispered what we said out loud,True,153,history & politics,False,specific
3,adjacent,,0,0,,False,153,history & politics,False,specific
4,adjacent,"fluorescent, future, hang, heavy, light",5,7,the future hung heavy in fluorescent light,True,153,history & politics,False,specific
5,adjacent,,0,0,,False,153,history & politics,False,specific
6,adjacent,"ghost, grandmother, i, mark, my, right, watch, what",8,10,my grandmother 's ghost watched me mark what 's right,True,153,history & politics,False,specific
7,adjacent,,0,0,,False,153,history & politics,False,specific
8,adjacent,"carve, choice, know, she, stone, weight",6,9,she knew the weight of choices carved in stone,True,153,history & politics,False,specific
9,adjacent,know,1,0,,True,153,history & politics,False,specific
10,adjacent,"history, know, repeat, think, we, what",6,8,history repeats what we thought we had known,True,153,history & politics,False,specific
11,adjacent,,0,0,,False,153,history & politics,False,specific
12,adjacent,"break, click, glass, lever, like, sound",6,8,the lever clicked a sound like breaking glass,True,153,history & politics,False,specific
13,adjacent,,0,0,,False,153,history & politics,False,specific
14,adjacent,,0,0,,False,153,history & politics,False,specific
15,first_last,"booth, close, curtain, like, shroud, voting",6,8,the voting booth curtain closed like a shroud,True,153,history & politics,False,specific
0,adjacent,"dish, perfect, sink, time",4,8,the dishes in the sink keep perfect time,True,154,home life,False,general
1,adjacent,,0,0,,False,154,home life,False,general
2,adjacent,"clockface, crime, dinner, mark, plate",5,8,each plate a clockface marking dinner 's crime,True,154,home life,False,general
3,adjacent,,0,0,,False,154,home life,False,general
4,adjacent,"eat, our, pride, silence, swallow, we",6,7,we eat in silence swallowing our pride,True,154,home life,False,general
5,adjacent,we,1,1,we,True,154,home life,False,general
6,adjacent,"hide, hold, kitchen, table, we, what",6,9,the kitchen table holds what we ca n't hide,True,154,home life,False,general
7,adjacent,,0,0,,False,154,home life,False,general
8,adjacent,"coffee, cold, grow, hot, mine, stay, your",7,9,your coffee grows cold while mine stays too hot,True,154,home life,False,general
9,adjacent,,0,0,,False,154,home life,False,general
10,adjacent,"distance, measure, thing, we",4,9,we measure distance in the things we 're not,True,154,home life,False,general
11,adjacent,we,1,1,we,True,154,home life,False,general
12,adjacent,"dance, house, remember, we",4,8,the house remembers how we used to dance,True,154,home life,False,general
13,adjacent,,0,1,the,False,154,home life,False,general
14,first_last,"dish, perfect, sink, time",4,8,the dishes in the sink keep perfect time,True,154,home life,False,general
0,adjacent,"hum, kitchen, light, night, secret",5,8,the kitchen light hums secrets through the night,True,155,home life,False,figurative
1,adjacent,,0,1,the,False,155,home life,False,figurative
2,adjacent,"fill, i, reach, silence, space, your",6,9,your silence fills the spaces i ca n't reach,True,155,home life,False,figurative
3,adjacent,,0,0,,False,155,home life,False,figurative
4,adjacent,"all, fight, our, remember, room, whisper",6,7,these rooms remember all our whispered fights,True,155,home life,False,figurative
5,adjacent,,0,0,,False,155,home life,False,figurative
6,adjacent,"break, dish, like, promise, wait, we",6,7,the dishes wait like promises we broke,True,155,home life,False,figurative
7,adjacent,,0,0,,False,155,home life,False,figurative
8,adjacent,"coffee, cup, grief, my, warm, your",6,8,your coffee cup still warm beside my grief,True,155,home life,False,figurative
9,adjacent,,0,0,,False,155,home life,False,figurative
10,adjacent,"bed, find, morning, our, stranger, we",6,8,the morning finds us strangers in our bed,True,155,home life,False,figurative
11,adjacent,,0,1,the,False,155,home life,False,figurative
12,adjacent,"fragment, i, sweep, what",4,9,i sweep the fragments of what used to be,True,155,home life,False,figurative
13,adjacent,,0,1,the,False,155,home life,False,figurative
14,first_last,"hum, kitchen, light, night, secret",5,8,the kitchen light hums secrets through the night,True,155,home life,False,figurative
0,adjacent,"dark, hum, kitchen, light, secret",5,8,the kitchen light hums secrets in the dark,True,156,home life,False,specific
1,adjacent,,0,0,,False,156,home life,False,specific
2,adjacent,"confession, linoleum, spill, yellow",4,6,a yellow confession spills across linoleum,True,156,home life,False,specific
3,adjacent,,0,0,,False,156,home life,False,specific
4,adjacent,"final, leave, mother, print, slipper, their",6,8,where mother 's slippers left their final prints,True,156,home life,False,specific
5,adjacent,,0,0,,False,156,home life,False,specific
6,adjacent,"i, path, sink, stove, trace, worn",6,9,i trace the worn path from stove to sink,True,156,home life,False,specific
7,adjacent,,0,0,,False,156,home life,False,specific
8,adjacent,"air, ghost, heavy, her, midnight, move",6,9,her ghost still moves through midnight 's heavy air,True,156,home life,False,specific
9,adjacent,,0,0,,False,156,home life,False,specific
10,adjacent,"dish, row, she, silent, wait, wash",6,9,each dish she washed now waits in silent rows,True,156,home life,False,specific
11,adjacent,,0,0,,False,156,home life,False,specific
12,adjacent,"aloud, i, learn, like, prayer, speak",6,8,like prayers i never learned to speak aloud,True,156,home life,False,specific
13,adjacent,i,1,1,i,True,156,home life,False,specific
14,adjacent,,0,0,,False,156,home life,False,specific
15,first_last,"dark, hum, kitchen, light, secret",5,8,the kitchen light hums secrets in the dark,True,156,home life,False,specific
0,adjacent,"frozen, ground, i, my, plant, seed, winter",7,9,i plant my seeds in winter 's frozen ground,True,157,hope,False,general
1,adjacent,i,1,1,i,True,157,hope,False,general
2,adjacent,"earth, i, lose, remember, think, what",6,8,the earth remembers what i thought was lost,True,157,hope,False,general
3,adjacent,,0,1,the,False,157,hope,False,general
4,adjacent,"echo, mother, my, voice, wind",5,9,my mother 's voice still echoes in the wind,True,157,hope,False,general
5,adjacent,,0,0,,False,157,hope,False,general
6,adjacent,"i, light, morning, she, teach, wait",6,9,she taught me how to wait for morning light,True,157,hope,False,general
7,adjacent,,0,0,,False,157,hope,False,general
8,adjacent,"darkness, star, swallow",3,7,even when darkness swallows up the stars,True,157,hope,False,general
9,adjacent,,0,0,,False,157,hope,False,general
10,adjacent,"bird, fragile, hold, i, like, tomorrow",6,7,i hold tomorrow like a fragile bird,True,157,hope,False,general
11,adjacent,i,1,1,i,True,157,hope,False,general
12,adjacent,"alive, beat, i, its, remind, wing",6,8,its beating wings remind me i 'm alive,True,157,hope,False,general
13,adjacent,i,1,1,i,True,157,hope,False,general
14,first_last,"frozen, ground, i, my, plant, seed, winter",7,9,i plant my seeds in winter 's frozen ground,True,157,hope,False,general
0,adjacent,"count, find, i, morning, star",5,7,the morning always finds me counting stars,True,158,hope,False,figurative
1,adjacent,i,1,0,,True,158,hope,False,figurative
2,adjacent,"battle, dawn, i, my, scar, tally",6,8,at dawn i tally all my battle scars,True,158,hope,False,figurative
3,adjacent,,0,0,,False,158,hope,False,figurative
4,adjacent,"heart, learn, lesson, wound",4,8,each wound becomes a lesson learned by heart,True,158,hope,False,figurative
5,adjacent,,0,0,,False,158,hope,False,figurative
6,adjacent,"break, i, start, what",4,9,what breaks me down is also where i start,True,158,hope,False,figurative
7,adjacent,i,1,1,i,True,158,hope,False,figurative
8,adjacent,"dream, i, my, plant, soil, tear",6,9,i plant my dreams in soil made of tears,True,158,hope,False,figurative
9,adjacent,my,1,1,my,True,158,hope,False,figurative
10,adjacent,"deep, fear, my, season, tend, they",6,9,and tend them through my seasons of deep fears,True,158,hope,False,figurative
11,adjacent,,0,0,,False,158,hope,False,figurative
12,adjacent,"i, promise, tomorrow, whisper",4,5,tomorrow whispers promises i keep,True,158,hope,False,figurative
13,adjacent,i,1,0,,True,158,hope,False,figurative
14,first_last,"count, find, i, morning, star",5,7,the morning always finds me counting stars,True,158,hope,False,figurative
0,adjacent,,0,1,the,False,159,hope,False,specific
1,adjacent,"like, look, split, weakness, what, world",6,9,what looks like weakness splits the world in two,True,159,hope,False,specific
2,adjacent,,0,0,,False,159,hope,False,specific
3,adjacent,"hand, her, mother, my, pill, reach, shake",7,9,my mother 's hands shake reaching for her pills,True,159,hope,False,specific
4,adjacent,,0,0,,False,159,hope,False,specific
5,adjacent,"jar, mason, plant, seed, she",5,8,but still she plants seeds in mason jars,True,159,hope,False,specific
6,adjacent,,0,0,,False,159,hope,False,specific
7,adjacent,"chemo, drip, her, like, rain, thin, vein",7,9,while chemo drips like rain through her thin veins,True,159,hope,False,specific
8,adjacent,,0,0,,False,159,hope,False,specific
9,adjacent,"deep, grow, i, learn, root, storm",6,10,i learn that storms can make the roots grow deep,True,159,hope,False,specific
10,adjacent,i,1,0,,True,159,hope,False,specific
11,adjacent,"i, see, she, teach, trust, what",6,10,she teaches me to trust what ca n't be seen,True,159,hope,False,specific
