pair_index,pair_type,matches,num_matches,max_phrase_len,max_phrase_example,passes_echo,poem_id,subject,with_brown_rules,prompt_type
12,adjacent,,0,0,,False,127,youth,True,figurative
13,first_last,"fragile, hold, i, like, morning, thread",6,8,i held each morning like a fragile thread,True,127,youth,True,figurative
0,adjacent,,0,1,the,False,128,youth,True,specific
1,adjacent,"dark, song, stretch, yearning",4,8,a song of yearning stretched against the dark,True,128,youth,True,specific
2,adjacent,,0,0,,False,128,youth,True,specific
3,adjacent,"barely, hum, hymn, see, shadow, soft, wheel",7,8,soft wheels hummed hymns to shadows barely seen,True,128,youth,True,specific
4,adjacent,,0,0,,False,128,youth,True,specific
5,adjacent,"balance, clean, kiss, pavement, sharp, your",6,8,the pavement kissed your balance sharp and clean,True,128,youth,True,specific
6,adjacent,,0,1,the,False,128,youth,True,specific
7,adjacent,"arm, dissolve, dusk, night",4,8,while dusk dissolved into the arms of night,True,128,youth,True,specific
8,adjacent,,0,0,,False,128,youth,True,specific
9,adjacent,"burn, fragile, glide, our, plan, reckless",6,8,our plans burned reckless fragile as this glide,True,128,youth,True,specific
10,adjacent,,0,0,,False,128,youth,True,specific
11,adjacent,"chase, endless, shimmer, street, youth",5,8,chasing youth ’s shimmer down an endless street,True,128,youth,True,specific
12,adjacent,,0,0,,False,128,youth,True,specific
13,first_last,"beneath, dim, light, loud, rattle, skateboard",6,7,the skateboard rattled loud beneath dim light,True,128,youth,True,specific
0,adjacent,,0,0,,False,129,abuse,False,general
1,adjacent,"grow, heart, rest, silence",4,9,a silence grows where once a heart could rest,True,129,abuse,False,general
2,adjacent,,0,0,,False,129,abuse,False,general
3,adjacent,"bruise, claim, good, hand, love, that",6,9,bruised by hands that claimed to love the best,True,129,abuse,False,general
4,adjacent,,0,0,,False,129,abuse,False,general
5,adjacent,"bequest, cruel, cycle, shadow, spin",5,8,a cycle spins a shadow 's cruel bequest,True,129,abuse,False,general
6,adjacent,,0,0,,False,129,abuse,False,general
7,adjacent,"duress, fold, fragile, soul",4,7,the fragile soul folds under such duress,True,129,abuse,False,general
8,adjacent,,0,1,the,False,129,abuse,False,general
9,adjacent,"chance, coalesce, light, seek",4,8,yet seeks the light a chance to coalesce,True,129,abuse,False,general
10,adjacent,,0,1,the,False,129,abuse,False,general
11,adjacent,"it, lift, suppress, weight",4,8,to lift beyond the weight it had suppressed,True,129,abuse,False,general
12,adjacent,,0,1,to,False,129,abuse,False,general
13,first_last,"bruise, confess, mouth, speak, what",5,9,the bruise speaks what the mouth can not confess,True,129,abuse,False,general
0,adjacent,,0,1,the,False,130,abuse,False,figurative
1,adjacent,"shape, what",2,6,the shape of what was there,True,130,abuse,False,figurative
2,adjacent,,0,1,the,False,130,abuse,False,figurative
3,adjacent,"it, whisper",2,1,whisper,True,130,abuse,False,figurative
4,adjacent,it,1,1,the,True,130,abuse,False,figurative
5,adjacent,bend,1,1,the,True,130,abuse,False,figurative
6,adjacent,,0,1,the,False,130,abuse,False,figurative
7,adjacent,"cut, light",2,3,cuts the light,True,130,abuse,False,figurative
8,adjacent,,0,0,,False,130,abuse,False,figurative
9,adjacent,mark,1,1,that,True,130,abuse,False,figurative
10,adjacent,,0,1,that,False,130,abuse,False,figurative
11,adjacent,,0,0,,False,130,abuse,False,figurative
12,adjacent,,0,1,the,False,130,abuse,False,figurative
13,first_last,,0,1,the,False,130,abuse,False,figurative
0,adjacent,his,1,1,the,True,131,abuse,False,specific
1,adjacent,"his, light, linger, long, shadow",5,7,his shadow lingered longer than the light,True,131,abuse,False,specific
2,adjacent,,0,1,the,False,131,abuse,False,specific
3,adjacent,"bruise, frame, life, our, stretch",5,9,a bruise stretched across the frame of our lives,True,131,abuse,False,specific
4,adjacent,,0,1,a,False,131,abuse,False,specific
5,adjacent,"carve, rewrite, stone, story, you",5,9,how do you rewrite a story carved in stone,True,131,abuse,False,specific
6,adjacent,,0,1,a,False,131,abuse,False,specific
7,adjacent,"etch, hand, inside, wound",4,8,each wound handed down a name etched inside,True,131,abuse,False,specific
8,adjacent,,0,0,,False,131,abuse,False,specific
9,adjacent,"learn, like, second, silence, skin, we, wear",7,8,we learned to wear silence like second skin,True,131,abuse,False,specific
10,adjacent,we,1,1,to,True,131,abuse,False,specific
11,adjacent,"afraid, breathe, hear, lest, speak, wall, we",7,9,afraid to breathe lest the walls hear us speak,True,131,abuse,False,specific
12,adjacent,we,1,0,,True,131,abuse,False,specific
13,adjacent,"echo, fist, his, trap, we",5,7,we became echoes trapped between his fists,True,131,abuse,False,specific
14,adjacent,his,1,1,his,True,131,abuse,False,specific
15,first_last,"fall, his, house, rise, silent, time, voice",7,9,the house fell silent each time his voice rose,True,131,abuse,False,specific
0,adjacent,,0,1,of,False,132,activities,False,general
1,adjacent,"calm, motion, wave",3,3,waves of motion,True,132,activities,False,general
2,adjacent,,0,1,of,False,132,activities,False,general
3,adjacent,"dawn, lace, shoe, tight",4,3,shoes laced tight,True,132,activities,False,general
4,adjacent,,0,0,,False,132,activities,False,general
5,adjacent,"carve, flesh, stride, time, we",5,6,we carve time 's flesh with,True,132,activities,False,general
6,adjacent,,0,0,,False,132,activities,False,general
7,adjacent,"beneath, rain, soft",3,1,beneath,True,132,activities,False,general
8,adjacent,,0,0,,False,132,activities,False,general
9,adjacent,"book, close, gently",3,3,books close gently,True,132,activities,False,general
10,adjacent,,0,0,,False,132,activities,False,general
11,first_last,"breath, day, like, rhythm, steady, sway",6,8,the rhythm of days sways steady like breath,True,132,activities,False,general
0,adjacent,,0,0,,False,133,activities,False,figurative
1,adjacent,"away, hand, hour, shape, slip, time",6,7,hands shaping hours before time slips away,True,133,activities,False,figurative
2,adjacent,,0,0,,False,133,activities,False,figurative
3,adjacent,"claim, foot, ground, mark, moment, trace, you",7,8,feet trace the ground marking moments you claim,True,133,activities,False,figurative
4,adjacent,,0,0,,False,133,activities,False,figurative
5,adjacent,"carry, fire, quiet, rhythm, step",5,8,a rhythm in steps carried by quiet fire,True,133,activities,False,figurative
6,adjacent,,0,1,a,False,133,activities,False,figurative
7,adjacent,"gesture, reborn, world",3,6,every gesture becomes a world reborn,True,133,activities,False,figurative
8,adjacent,,0,0,,False,133,activities,False,figurative
9,adjacent,"breath, its, return, sing, spend, you",6,8,the breath you spend returns singing its name,True,133,activities,False,figurative
10,adjacent,,0,1,the,False,133,activities,False,figurative
11,first_last,,0,1,the,False,133,activities,False,figurative
0,adjacent,,0,0,,False,134,activities,False,specific
1,adjacent,"clay, shape, soft",3,3,shaping soft clay,True,134,activities,False,specific
2,adjacent,,0,0,,False,134,activities,False,specific
3,adjacent,"blur, motion",2,4,the blur of motion,True,134,activities,False,specific
4,adjacent,,0,1,of,False,134,activities,False,specific
5,adjacent,"pull, push",2,4,each push and pull,True,134,activities,False,specific
6,adjacent,,0,1,and,False,134,activities,False,specific
7,adjacent,rhythm,1,2,a rhythm,True,134,activities,False,specific
8,adjacent,,0,0,,False,134,activities,False,specific
9,adjacent,silence,1,2,the silence,True,134,activities,False,specific
10,adjacent,,0,1,the,False,134,activities,False,specific
11,first_last,"careful, grip, hand, hold, purpose, their",6,8,the hands hold purpose in their careful grip,True,134,activities,False,specific
0,adjacent,,0,1,the,False,135,arts & sciences,False,general
1,adjacent,,0,0,,False,135,arts & sciences,False,general
2,adjacent,,0,0,,False,135,arts & sciences,False,general
3,adjacent,,0,1,the,False,135,arts & sciences,False,general
4,adjacent,,0,0,,False,135,arts & sciences,False,general
5,adjacent,,0,1,still,False,135,arts & sciences,False,general
6,adjacent,,0,0,,False,135,arts & sciences,False,general
7,first_last,,0,0,,False,135,arts & sciences,False,general
0,adjacent,,0,0,,False,136,arts & sciences,False,figurative
1,adjacent,"deep, echo, form, theory",4,6,where forms and theories echo deep,True,136,arts & sciences,False,figurative
2,adjacent,,0,0,,False,136,arts & sciences,False,figurative
3,adjacent,"mark, proof, stroke",3,8,each stroke each proof a mark to keep,True,136,arts & sciences,False,figurative
4,adjacent,,0,0,,False,136,arts & sciences,False,figurative
5,adjacent,"unveil, we, what",3,6,unveiling what we can not name,True,136,arts & sciences,False,figurative
6,adjacent,,0,0,,False,136,arts & sciences,False,figurative
7,adjacent,"flame, sculpt, star, whisper",4,6,the whispered stars the sculpted flame,True,136,arts & sciences,False,figurative
8,adjacent,,0,0,,False,136,arts & sciences,False,figurative
9,adjacent,"breed, call, harmony, reason",4,5,harmony breeds as reason calls,True,136,arts & sciences,False,figurative
10,adjacent,,0,0,,False,136,arts & sciences,False,figurative
11,first_last,,0,0,,False,136,arts & sciences,False,figurative
0,adjacent,,0,1,the,False,137,arts & sciences,False,specific
1,adjacent,"secret, swirl",2,2,swirling secrets,True,137,arts & sciences,False,specific
2,adjacent,,0,0,,False,137,arts & sciences,False,specific
3,adjacent,number,1,1,numbers,True,137,arts & sciences,False,specific
4,adjacent,,0,1,the,False,137,arts & sciences,False,specific
5,adjacent,,0,1,the,False,137,arts & sciences,False,specific
6,adjacent,,0,1,the,False,137,arts & sciences,False,specific
7,adjacent,"light, trace",2,2,tracing light,True,137,arts & sciences,False,specific
8,adjacent,,0,0,,False,137,arts & sciences,False,specific
9,adjacent,,0,0,,False,137,arts & sciences,False,specific
10,adjacent,we,1,1,we,True,137,arts & sciences,False,specific
11,first_last,,0,1,the,False,137,arts & sciences,False,specific
0,adjacent,,0,1,the,False,138,christianity,False,general
1,adjacent,"burden, grace, soft, whisper, wind",5,8,the burden of grace whispers soft as wind,True,138,christianity,False,general
2,adjacent,,0,0,,False,138,christianity,False,general
3,adjacent,"bind, heart, mercy, tight, unfold",5,7,unfolding mercy in hearts once bound tight,True,138,christianity,False,general
4,adjacent,,0,0,,False,138,christianity,False,general
5,adjacent,"begin, christ, find, healing, we, wound",6,9,we find christ 's wounds are where healing begins,True,138,christianity,False,general
6,adjacent,,0,0,,False,138,christianity,False,general
7,adjacent,"doorway, endless, lead, light, tomb, turn",6,8,a tomb turned doorway leads to endless light,True,138,christianity,False,general
8,adjacent,,0,0,,False,138,christianity,False,general
9,adjacent,"call, dead, life, love, risen",5,7,risen love calling the dead into life,True,138,christianity,False,general
10,adjacent,,0,0,,False,138,christianity,False,general
11,adjacent,"aflame, dusk, hymn, long, prayer, spark",6,10,each prayer a spark aflame in dusk 's long hymn,True,138,christianity,False,general
12,adjacent,,0,1,in,False,138,christianity,False,general
13,first_last,"bear, cross, its, silence, unseen, weight",6,8,in silence the cross bears its weight unseen,True,138,christianity,False,general
0,adjacent,,0,1,of,False,139,christianity,False,figurative
1,adjacent,"flicker, home, spark, that, whispering",5,7,a spark that flickers whispering of home,True,139,christianity,False,figurative
2,adjacent,,0,1,a,False,139,christianity,False,figurative
3,adjacent,"close, guide, its, shadow, tight, warmth",6,9,its warmth a guide when shadows close in tight,True,139,christianity,False,figurative
4,adjacent,,0,1,a,False,139,christianity,False,figurative
5,adjacent,"dim, gray, narrow, thread, valley",5,8,a narrow thread through valleys dim with gray,True,139,christianity,False,figurative
6,adjacent,,0,1,a,False,139,christianity,False,figurative
7,adjacent,"breath, plea, prayer, quiet, step",5,9,each step a prayer each breath a quiet plea,True,139,christianity,False,figurative
8,adjacent,,0,0,,False,139,christianity,False,figurative
9,adjacent,"bear, carry, hand, unseen, we, what",6,8,for hands unseen to carry what we bear,True,139,christianity,False,figurative
10,adjacent,we,1,1,we,True,139,christianity,False,figurative
11,adjacent,"grace, meet, that, undo, we",5,9,a grace that meets us where we are undone,True,139,christianity,False,figurative
12,adjacent,,0,0,,False,139,christianity,False,figurative
13,first_last,"heavy, light, rest, soul, weight",5,9,the weight of light rests heavy on the soul,True,139,christianity,False,figurative
0,adjacent,break,1,1,the,True,140,christianity,False,specific
1,adjacent,"body, break, fill, give, soul",5,8,the body given breaks to fill the soul,True,140,christianity,False,specific
2,adjacent,,0,1,to,False,140,christianity,False,specific
3,adjacent,"crumb, grace, i",3,9,a crumb of grace enough to make me whole,True,140,christianity,False,specific
4,adjacent,,0,1,to,False,140,christianity,False,specific
5,adjacent,"bitter, cling, hope, like, root, weed",6,9,though bitter roots can cling like weeds to hope,True,140,christianity,False,specific
6,adjacent,,0,0,,False,140,christianity,False,specific
7,adjacent,"cleanse, flow, it, lift, sweetness, wine",6,8,wine lifts a sweetness cleansing as it flows,True,140,christianity,False,specific
8,adjacent,,0,1,a,False,140,christianity,False,specific
9,adjacent,"apart, bind, crimson, tear, that, thread, what",7,8,a crimson thread that binds what tore apart,True,140,christianity,False,specific
10,adjacent,,0,1,a,False,140,christianity,False,specific
11,adjacent,"blood, grief, his, spark, transfigure",5,7,his blood transfigures grief into a spark,True,140,christianity,False,specific
12,adjacent,,0,0,,False,140,christianity,False,specific
13,first_last,"ash, break, crust, dust, i, its, like, loaf, shed",9,10,i broke the loaf its crust shed dust like ash,True,140,christianity,False,specific
0,adjacent,,0,0,,False,141,chronic illness,False,general
1,adjacent,"ache, paint, private, silence, war",5,8,each ache paints a silence a private war,True,141,chronic illness,False,general
2,adjacent,,0,0,,False,141,chronic illness,False,general
3,adjacent,"finger, its, raw, slow, stretch, time",6,7,time stretches its fingers slow and raw,True,141,chronic illness,False,general
4,adjacent,,0,0,,False,141,chronic illness,False,general
5,adjacent,"find, i, know, pain, way, what",6,10,yet pain finds a way to be what i know,True,141,chronic illness,False,general
6,adjacent,,0,1,a,False,141,chronic illness,False,general
7,adjacent,"dance, its, my, rhythm, soul, stifle, that",7,8,its rhythm a dance that stifles my soul,True,141,chronic illness,False,general
8,adjacent,,0,0,,False,141,chronic illness,False,general
9,adjacent,"day, fold, grow, i, inward",5,8,the days fold inward yet still i grow,True,141,chronic illness,False,general
10,adjacent,,0,0,,False,141,chronic illness,False,general
11,adjacent,"mark, my, place, sew, shadow",5,7,marking my place where shadows have sewn,True,141,chronic illness,False,general
12,adjacent,,0,0,,False,141,chronic illness,False,general
13,first_last,"art, betray, body, it",4,8,the body betrays as though it is art,True,141,chronic illness,False,general
0,adjacent,,0,0,,False,142,chronic illness,False,figurative
1,adjacent,"away, come, move, storm, that",5,8,a storm that comes but never moves away,True,142,chronic illness,False,figurative
2,adjacent,,0,1,a,False,142,chronic illness,False,figurative
3,adjacent,"its, sit, weight, word, you",5,10,its weight sits still a word you can not say,True,142,chronic illness,False,figurative
4,adjacent,,0,0,,False,142,chronic illness,False,figurative
5,adjacent,"begin, pain, silence, sing, your",5,8,yet in your silence pain begins to sing,True,142,chronic illness,False,figurative
6,adjacent,,0,0,,False,142,chronic illness,False,figurative
7,adjacent,"ache, bone, hymn, shadowed, skin",5,8,a hymn of aching bones and shadowed skin,True,142,chronic illness,False,figurative
8,adjacent,,0,0,,False,142,chronic illness,False,figurative
9,adjacent,"hour, spend, there, wear",4,10,wears down the hours until there 's none to spend,True,142,chronic illness,False,figurative
10,adjacent,,0,1,the,False,142,chronic illness,False,figurative
11,adjacent,"meet, rise, storm, wake, you",5,10,and still you wake and rise to meet the storm,True,142,chronic illness,False,figurative
12,adjacent,,0,1,the,False,142,chronic illness,False,figurative
13,first_last,"bitter, body, day, feel, like, rain",6,8,some days the body feels like bitter rain,True,142,chronic illness,False,figurative
0,adjacent,,0,1,the,False,143,chronic illness,False,specific
1,adjacent,"feel, like, old, refrain, sunrise",5,8,each sunrise feels like the same old refrain,True,143,chronic illness,False,specific
2,adjacent,,0,0,,False,143,chronic illness,False,specific
3,adjacent,"end, stretch, tether, thin, time",5,7,time stretches thin a tether without end,True,143,chronic illness,False,specific
4,adjacent,,0,0,,False,143,chronic illness,False,specific
5,adjacent,"answer, defer, doctor, riddle, speak",5,6,doctors speak in riddles answers deferred,True,143,chronic illness,False,specific
6,adjacent,,0,0,,False,143,chronic illness,False,specific
7,adjacent,"ache, fluorescent, hum, room, waiting",5,7,the waiting room hums with fluorescent ache,True,143,chronic illness,False,specific
8,adjacent,,0,1,the,False,143,chronic illness,False,specific
9,adjacent,"abandon, chair, hold, hope, long, shape",6,8,chairs hold the shape of hope long abandoned,True,143,chronic illness,False,specific
10,adjacent,,0,1,the,False,143,chronic illness,False,specific
11,first_last,"body, grow, tired, weight",4,7,the body grows tired under the weight,True,143,chronic illness,False,specific
0,adjacent,,0,1,the,False,144,crime & punishment,False,general
1,adjacent,"fight, justice, sin, turn, weight",5,8,the weight of sin turns justice into fight,True,144,crime & punishment,False,general
2,adjacent,,0,0,,False,144,crime & punishment,False,general
3,adjacent,"crack, echo, endless, gavel, night",5,6,a gavel echoes cracking endless night,True,144,crime & punishment,False,general
4,adjacent,,0,0,,False,144,crime & punishment,False,general
5,adjacent,"chain, erase, hum, man, sight, song",6,9,chains hum the songs of men erased from sight,True,144,crime & punishment,False,general
6,adjacent,,0,0,,False,144,crime & punishment,False,general
7,adjacent,"bury, plight, silence, their, voice",5,7,their voices buried silenced in their plight,True,144,crime & punishment,False,general
8,adjacent,,0,0,,False,144,crime & punishment,False,general
9,adjacent,"blight, lose, mother, son, wail",5,9,a mother wails for sons lost to the blight,True,144,crime & punishment,False,general
10,adjacent,,0,1,for,False,144,crime & punishment,False,general
11,adjacent,"cost, define, pay, right, what, who",6,10,who pays the cost for what 's defined as right,True,144,crime & punishment,False,general
12,adjacent,,0,1,the,False,144,crime & punishment,False,general
13,first_last,"bend, guilt, light, shadow, sharpen",5,8,a shadow sharpens where guilt bends the light,True,144,crime & punishment,False,general
0,adjacent,,0,0,,False,145,crime & punishment,False,figurative
1,adjacent,"brittle, collect, oath, shadow",4,2,brittle oaths,True,145,crime & punishment,False,figurative
2,adjacent,,0,0,,False,145,crime & punishment,False,figurative
3,adjacent,"feel, invisible, wound",3,6,a wound invisible yet always felt,True,145,crime & punishment,False,figurative
4,adjacent,,0,0,,False,145,crime & punishment,False,figurative
5,adjacent,"away, hand, lift, weight",4,7,the weight no hand can lift away,True,145,crime & punishment,False,figurative
6,adjacent,,0,0,,False,145,crime & punishment,False,figurative
7,adjacent,"breath, entwine, fleeting, root",4,2,entwined with,True,145,crime & punishment,False,figurative
8,adjacent,,0,1,the,False,145,crime & punishment,False,figurative
9,adjacent,"burden, know, silence",3,3,silence knows the,True,145,crime & punishment,False,figurative
10,adjacent,,0,1,the,False,145,crime & punishment,False,figurative
11,first_last,,0,1,the,False,145,crime & punishment,False,figurative
0,adjacent,,0,1,the,False,146,crime & punishment,False,specific
1,adjacent,"bone, carve, its, lie, path",5,9,a lie will carve its path into the bone,True,146,crime & punishment,False,specific
2,adjacent,,0,1,the,False,146,crime & punishment,False,specific
3,adjacent,"dark, glass, like, shard, splinter, truth",6,9,shards of truth splinter like glass in the dark,True,146,crime & punishment,False,specific
4,adjacent,,0,1,the,False,146,crime & punishment,False,specific
5,adjacent,"car, clock, road, strike",4,10,the clock struck twelve no car was on the road,True,146,crime & punishment,False,specific
6,adjacent,,0,0,,False,146,crime & punishment,False,specific
7,adjacent,"its, know, shadow, silence, split",5,8,each silence splits each shadow knows its part,True,146,crime & punishment,False,specific
8,adjacent,,0,0,,False,146,crime & punishment,False,specific
9,adjacent,"clear, my, rewind, tape",4,8,the tape rewinds but never clears my name,True,146,crime & punishment,False,specific
10,adjacent,,0,1,the,False,146,crime & punishment,False,specific
11,adjacent,"breathtoo, calm, sharperase, single",4,6,that single breathtoo sharperased the calm,True,146,crime & punishment,False,specific
12,adjacent,,0,1,the,False,146,crime & punishment,False,specific
13,first_last,"deep, drain, hide, inside, knife",5,8,the knife was hidden deep inside the drain,True,146,crime & punishment,False,specific
0,adjacent,,0,0,,False,147,cycles,False,general
1,adjacent,"keep, like, promise",3,5,a promise kept much like,True,147,cycles,False,general
2,adjacent,,0,0,,False,147,cycles,False,general
3,adjacent,"fold, loop, repeat, time, we, what",6,7,time folds in loops repeating what we,True,147,cycles,False,general
4,adjacent,,0,0,,False,147,cycles,False,general
5,adjacent,"day, echo",2,4,days echo days the,True,147,cycles,False,general
6,adjacent,,0,0,,False,147,cycles,False,general
7,adjacent,"ash, fire, gray, rebuild",4,5,gray ash from fires rebuilds,True,147,cycles,False,general
8,adjacent,,0,0,,False,147,cycles,False,general
9,adjacent,"forgetwe, learn, we",3,3,we learn forgetwe,True,147,cycles,False,general
10,adjacent,,0,1,the,False,147,cycles,False,general
11,first_last,"low, rise, sink, sun",4,8,the sun sinks low and rises once again,True,147,cycles,False,general
0,adjacent,"clear, soft",2,3,soft and clear,True,148,cycles,False,figurative
1,adjacent,"dissolve, sky, star",3,5,the stars dissolve to sky,True,148,cycles,False,figurative
2,adjacent,,0,1,the,False,148,cycles,False,figurative
3,adjacent,"daylight, die",2,2,daylight dies,True,148,cycles,False,figurative
4,adjacent,unkind,1,2,not unkind,True,148,cycles,False,figurative
5,adjacent,"hue, season, their, trade",4,5,the seasons trade their hues,True,148,cycles,False,figurative
6,adjacent,we,1,1,the,True,148,cycles,False,figurative
7,adjacent,"footprint, outgrew, we",3,4,the footprints we outgrew,True,148,cycles,False,figurative
8,adjacent,,0,1,and,False,148,cycles,False,figurative
9,first_last,"clear, fall, morning, pattern, soft",5,7,morning falls in patterns soft and clear,True,148,cycles,False,figurative
0,adjacent,,0,1,a,False,149,cycles,False,specific
1,adjacent,"anew, circle, nature, spin, start",5,7,a circle spins as nature starts anew,True,149,cycles,False,specific
2,adjacent,,0,0,,False,149,cycles,False,specific
3,adjacent,"claim, frost, glow, lay, melt, springtime",6,10,the frost lays claim then melts in springtime 's glow,True,149,cycles,False,specific
4,adjacent,,0,0,,False,149,cycles,False,specific
5,adjacent,"barren, bud, emerge, grow, limb",5,8,and buds emerge where barren limbs once grew,True,149,cycles,False,specific
6,adjacent,,0,0,,False,149,cycles,False,specific
7,adjacent,"fold, low, rhythm, softlyit, time, whisper",6,6,time folds softlyits rhythm whispers low,True,149,cycles,False,specific
8,adjacent,,0,0,,False,149,cycles,False,specific
9,adjacent,"countless, creature, cycle, hum, know",5,6,a humming cycle countless creatures know,True,149,cycles,False,specific
10,adjacent,,0,1,a,False,149,cycles,False,specific
11,first_last,"breath, leaf, let, loose, their, tree",6,10,the trees let loose their leaves a breath let go,True,149,cycles,False,specific
0,adjacent,,0,0,,False,151,desire & passion,False,figurative
1,adjacent,"ache, cling, rest, skin, that",5,5,ache that does n't rest,True,151,desire & passion,False,figurative
2,adjacent,,0,0,,False,151,desire & passion,False,figurative
3,adjacent,"all, begin, deep, river, run",5,4,deep where all begins,True,151,desire & passion,False,figurative
4,adjacent,,0,0,,False,151,desire & passion,False,figurative
5,adjacent,"boundary, carve, hand, timid",4,5,boundaries carved by timid hands,True,151,desire & passion,False,figurative
6,adjacent,,0,0,,False,151,desire & passion,False,figurative
7,adjacent,"its, shape, unbroken, want",4,2,its shape,True,151,desire & passion,False,figurative
8,adjacent,,0,0,,False,151,desire & passion,False,figurative
9,adjacent,"fire, thread, tie, we",4,2,ties us,True,151,desire & passion,False,figurative
10,adjacent,,0,1,the,False,151,desire & passion,False,figurative
11,first_last,,0,1,the,False,151,desire & passion,False,figurative
0,adjacent,,0,1,the,False,152,desire & passion,False,specific
1,adjacent,"ache, hold, it, sky, want, what",6,8,sky aches wanting what it can not hold,True,152,desire & passion,False,specific
2,adjacent,,0,0,,False,152,desire & passion,False,specific
3,adjacent,"hand, like, rain, someone, spill, tremble",6,7,rain spills like hands trembling for someone,True,152,desire & passion,False,specific
4,adjacent,,0,0,,False,152,desire & passion,False,specific
5,adjacent,"it, longing, speak",3,3,it can speak,True,152,desire & passion,False,specific
6,adjacent,it,1,1,it,True,152,desire & passion,False,specific
7,adjacent,"alive, pool, restless, stone",4,5,between stones restless and alive,True,152,desire & passion,False,specific
8,adjacent,,0,0,,False,152,desire & passion,False,specific
9,adjacent,"drink, earth, it",3,7,the earth drinks it in never satisfied,True,152,desire & passion,False,specific
10,adjacent,,0,1,the,False,152,desire & passion,False,specific
11,adjacent,"breath, flood, i, my, tight, wait",6,2,breath tight,True,152,desire & passion,False,specific
12,adjacent,i,1,1,i,True,152,desire & passion,False,specific
13,first_last,"i, listen, low, moan, thunder, wet",6,9,i listen to the thunder a low wet moan,True,152,desire & passion,False,specific
0,adjacent,,0,0,,False,153,doubt & contemplation,False,general
1,adjacent,"its, sway, thought, voice, whisper",5,7,its voice a whisper swaying every thought,True,153,doubt & contemplation,False,general
2,adjacent,,0,0,,False,153,doubt & contemplation,False,general
3,adjacent,"certainty, clear, fog, naught, turn",5,7,certainty to fog the clear to naught,True,153,doubt & contemplation,False,general
4,adjacent,,0,1,to,False,153,doubt & contemplation,False,general
5,adjacent,"reason, remain, start, truth, wane",5,8,what truths remain when reason starts to wane,True,153,doubt & contemplation,False,general
6,adjacent,,0,0,,False,153,doubt & contemplation,False,general
7,adjacent,"mind, question, refrain, repeat",4,7,the mind repeats each question as refrain,True,153,doubt & contemplation,False,general
8,adjacent,,0,0,,False,153,doubt & contemplation,False,general
9,adjacent,"circle, contemplation, fear",3,5,contemplation circles back to fear,True,153,doubt & contemplation,False,general
10,adjacent,,0,0,,False,153,doubt & contemplation,False,general
11,adjacent,"answer, lie, reach, stay",4,9,the answers lie but stay just out of reach,True,153,doubt & contemplation,False,general
12,adjacent,,0,1,the,False,153,doubt & contemplation,False,general
13,first_last,"chest, doubt, heavy, sit, weight",5,9,the weight of doubt sits heavy in the chest,True,153,doubt & contemplation,False,general
0,adjacent,,0,0,,False,154,doubt & contemplation,False,figurative
1,adjacent,"beneath, my, stretch, taut, thread, trembling, weight",7,8,a trembling thread stretched taut beneath my weight,True,154,doubt & contemplation,False,figurative
2,adjacent,,0,0,,False,154,doubt & contemplation,False,figurative
3,adjacent,"hum, i, pull, question, quiet",5,8,the quiet hum of questions pulls me back,True,154,doubt & contemplation,False,figurative
4,adjacent,,0,0,,False,154,doubt & contemplation,False,figurative
5,adjacent,"chest, louder, my, rise, whisper",5,7,a whisper rising louder in my chest,True,154,doubt & contemplation,False,figurative
6,adjacent,,0,0,,False,154,doubt & contemplation,False,figurative
7,adjacent,"edge, i, tug, unknown, unseen, wind",6,8,unseen winds tug me toward an unknown edge,True,154,doubt & contemplation,False,figurative
8,adjacent,,0,0,,False,154,doubt & contemplation,False,figurative
9,adjacent,"dissolve, foot, ground, my",4,9,the ground dissolves yet still my feet must move,True,154,doubt & contemplation,False,figurative
10,adjacent,my,1,1,my,True,154,doubt & contemplation,False,figurative
11,adjacent,"face, fractured, hold, mirror, my, search",6,7,a fractured mirror holds my searching face,True,154,doubt & contemplation,False,figurative
12,adjacent,,0,0,,False,154,doubt & contemplation,False,figurative
13,first_last,"fast, feel, i, slow, step",5,10,each step i take feels both too fast and slow,True,154,doubt & contemplation,False,figurative
0,adjacent,,0,0,,False,155,doubt & contemplation,False,specific
1,adjacent,"address, hand, hesitate, its, that, wear",6,7,its address worn by hands that hesitate,True,155,doubt & contemplation,False,specific
2,adjacent,,0,0,,False,155,doubt & contemplation,False,specific
3,adjacent,"hold, ink, secret, tether, truth",5,8,what truth do secrets hold tethered in ink,True,155,doubt & contemplation,False,specific
4,adjacent,,0,0,,False,155,doubt & contemplation,False,specific
5,adjacent,"cold, finger, hum, it, my",5,8,it hums between my fingers cold and still,True,155,doubt & contemplation,False,specific
6,adjacent,,0,0,,False,155,doubt & contemplation,False,specific
7,adjacent,"choiceopen, forget, tremor",3,6,the tremor of choiceopen or forget,True,155,doubt & contemplation,False,specific
8,adjacent,,0,1,or,False,155,doubt & contemplation,False,specific
9,adjacent,"carve, letter, lie, soothe",4,8,letters can carve or soothe but never lie,True,155,doubt & contemplation,False,specific
10,adjacent,,0,0,,False,155,doubt & contemplation,False,specific
11,adjacent,"question, remain, scream, silence, what",5,7,yet silence screams a question what remains,True,155,doubt & contemplation,False,specific
12,adjacent,,0,0,,False,155,doubt & contemplation,False,specific
13,first_last,"dust, envelope, find, i, seal",5,8,i found an envelope sealed up in dust,True,155,doubt & contemplation,False,specific
